,Content ID,Reaction Type,Datetime,content Type,Category,Sentiment,Score
23433,,cherish,09-07-2020 06:25,#N/A,#N/A,positive,70
23434,,hate,15-10-2020 20:22,#N/A,#N/A,negative,5
23435,,dislike,08-11-2020 07:22,#N/A,#N/A,negative,10
23436,,indifferent,05-07-2020 18:35,#N/A,#N/A,neutral,20
23437,,worried,19-01-2021 11:14,#N/A,#N/A,negative,12
23438,,interested,19-11-2020 12:19,#N/A,#N/A,positive,30
23439,,disgust,18-03-2021 11:38,#N/A,#N/A,negative,0
23440,,love,21-09-2020 06:20,#N/A,#N/A,positive,65
23441,,scared,04-06-2021 17:46,#N/A,#N/A,negative,15
23442,,worried,23-08-2020 03:53,#N/A,#N/A,negative,12
23443,,peeking,14-04-2021 18:51,#N/A,#N/A,neutral,35
23444,,disgust,27-02-2021 18:27,#N/A,#N/A,negative,0
23445,,worried,18-05-2021 13:39,#N/A,#N/A,negative,12
23446,,heart,18-08-2020 04:37,#N/A,#N/A,positive,60
23448,,want,30-03-2021 07:08,#N/A,#N/A,positive,70
23449,,dislike,06-05-2021 03:25,#N/A,#N/A,negative,10
23450,,scared,20-07-2020 15:30,#N/A,#N/A,negative,15
23452,,cherish,03-08-2020 11:02,#N/A,#N/A,positive,70
23453,,like,12-02-2021 10:55,#N/A,#N/A,positive,50
23454,,indifferent,15-05-2021 04:04,#N/A,#N/A,neutral,20
23455,,indifferent,07-09-2020 22:19,#N/A,#N/A,neutral,20
23456,,peeking,02-07-2020 02:51,#N/A,#N/A,neutral,35
23457,,indifferent,23-08-2020 00:03,#N/A,#N/A,neutral,20
23458,,cherish,17-06-2021 04:26,#N/A,#N/A,positive,70
23459,,peeking,10-03-2021 08:52,#N/A,#N/A,neutral,35
23460,,cherish,17-05-2021 21:59,#N/A,#N/A,positive,70
23461,,peeking,28-12-2020 18:01,#N/A,#N/A,neutral,35
23462,,cherish,21-03-2021 22:58,#N/A,#N/A,positive,70
23463,,interested,03-05-2021 00:49,#N/A,#N/A,positive,30
23464,,super love,04-12-2020 03:07,#N/A,#N/A,positive,75
23465,,indifferent,31-03-2021 17:20,#N/A,#N/A,neutral,20
23466,,cherish,30-10-2020 03:11,#N/A,#N/A,positive,70
23467,,cherish,22-12-2020 06:02,#N/A,#N/A,positive,70
23468,,adore,29-04-2021 11:46,#N/A,#N/A,positive,72
23469,,hate,22-10-2020 14:52,#N/A,#N/A,negative,5
23470,,super love,23-10-2020 15:01,#N/A,#N/A,positive,75
23471,,intrigued,27-03-2021 23:32,#N/A,#N/A,positive,45
23472,,heart,10-10-2020 08:58,#N/A,#N/A,positive,60
23473,,like,07-10-2020 22:53,#N/A,#N/A,positive,50
23474,,dislike,13-03-2021 04:54,#N/A,#N/A,negative,10
23476,,scared,29-03-2021 12:14,#N/A,#N/A,negative,15
23477,,worried,16-01-2021 16:37,#N/A,#N/A,negative,12
23478,,want,26-02-2021 06:04,#N/A,#N/A,positive,70
23479,,indifferent,19-02-2021 05:23,#N/A,#N/A,neutral,20
23480,,indifferent,24-03-2021 22:20,#N/A,#N/A,neutral,20
23481,,disgust,13-01-2021 09:48,#N/A,#N/A,negative,0
23482,,disgust,24-04-2021 09:28,#N/A,#N/A,negative,0
23483,,worried,16-05-2021 17:52,#N/A,#N/A,negative,12
23484,,dislike,07-11-2020 09:22,#N/A,#N/A,negative,10
23485,,hate,22-12-2020 21:45,#N/A,#N/A,negative,5
23486,,heart,29-09-2020 06:51,#N/A,#N/A,positive,60
23487,,indifferent,23-01-2021 00:58,#N/A,#N/A,neutral,20
23488,,love,08-07-2020 05:04,#N/A,#N/A,positive,65
23489,,interested,04-07-2020 10:20,#N/A,#N/A,positive,30
23490,,like,25-06-2020 03:22,#N/A,#N/A,positive,50
23491,,scared,08-07-2020 15:50,#N/A,#N/A,negative,15
23492,,dislike,19-04-2021 09:35,#N/A,#N/A,negative,10
23493,,hate,15-01-2021 15:40,#N/A,#N/A,negative,5
23494,,intrigued,09-10-2020 11:06,#N/A,#N/A,positive,45
23495,,like,16-08-2020 09:00,#N/A,#N/A,positive,50
23496,,heart,26-01-2021 23:34,#N/A,#N/A,positive,60
23497,,worried,11-02-2021 15:30,#N/A,#N/A,negative,12
23498,,heart,08-09-2020 22:26,#N/A,#N/A,positive,60
23500,,interested,25-09-2020 13:38,#N/A,#N/A,positive,30
23501,,cherish,10-07-2020 09:59,#N/A,#N/A,positive,70
23502,,scared,30-08-2020 11:26,#N/A,#N/A,negative,15
23503,,cherish,26-02-2021 08:15,#N/A,#N/A,positive,70
23504,,intrigued,28-10-2020 20:14,#N/A,#N/A,positive,45
23505,,super love,18-06-2021 02:03,#N/A,#N/A,positive,75
23506,,super love,28-08-2020 22:06,#N/A,#N/A,positive,75
23507,,cherish,25-04-2021 13:30,#N/A,#N/A,positive,70
23508,,love,30-07-2020 16:33,#N/A,#N/A,positive,65
23509,,disgust,06-08-2020 18:35,#N/A,#N/A,negative,0
23510,,disgust,12-10-2020 06:12,#N/A,#N/A,negative,0
23511,,like,22-03-2021 20:06,#N/A,#N/A,positive,50
23512,,cherish,01-06-2021 20:59,#N/A,#N/A,positive,70
23513,,indifferent,17-01-2021 01:13,#N/A,#N/A,neutral,20
23514,,super love,13-12-2020 21:39,#N/A,#N/A,positive,75
23515,,scared,05-03-2021 22:23,#N/A,#N/A,negative,15
23516,,want,15-10-2020 02:18,#N/A,#N/A,positive,70
23517,,peeking,20-01-2021 11:14,#N/A,#N/A,neutral,35
23518,,love,17-11-2020 21:32,#N/A,#N/A,positive,65
23519,,want,09-11-2020 02:13,#N/A,#N/A,positive,70
23520,,scared,19-08-2020 04:37,#N/A,#N/A,negative,15
23521,,indifferent,08-05-2021 11:36,#N/A,#N/A,neutral,20
23522,,worried,12-02-2021 15:02,#N/A,#N/A,negative,12
23523,,scared,28-12-2020 15:43,#N/A,#N/A,negative,15
23524,,interested,11-09-2020 15:25,#N/A,#N/A,positive,30
23525,,intrigued,07-08-2020 14:29,#N/A,#N/A,positive,45
23526,,peeking,21-09-2020 12:03,#N/A,#N/A,neutral,35
23528,,disgust,26-11-2020 03:24,#N/A,#N/A,negative,0
23529,,hate,14-12-2020 15:30,#N/A,#N/A,negative,5
23530,,love,18-06-2020 12:07,#N/A,#N/A,positive,65
23531,,worried,29-08-2020 15:12,#N/A,#N/A,negative,12
23532,,super love,04-02-2021 20:30,#N/A,#N/A,positive,75
23533,,disgust,02-12-2020 02:58,#N/A,#N/A,negative,0
23534,,hate,05-08-2020 00:48,#N/A,#N/A,negative,5
23535,,want,25-02-2021 15:10,#N/A,#N/A,positive,70
23536,,intrigued,17-06-2021 23:58,#N/A,#N/A,positive,45
23537,,worried,17-04-2021 08:54,#N/A,#N/A,negative,12
23538,,hate,22-09-2020 12:35,#N/A,#N/A,negative,5
23539,,peeking,11-05-2021 17:59,#N/A,#N/A,neutral,35
23540,,disgust,13-12-2020 20:02,#N/A,#N/A,negative,0
23541,,interested,21-02-2021 23:10,#N/A,#N/A,positive,30
23542,,cherish,27-03-2021 11:45,#N/A,#N/A,positive,70
23543,,worried,21-07-2020 01:03,#N/A,#N/A,negative,12
23544,,love,08-07-2020 21:33,#N/A,#N/A,positive,65
23545,,adore,14-06-2021 14:49,#N/A,#N/A,positive,72
23546,,hate,04-01-2021 03:09,#N/A,#N/A,negative,5
23547,,want,11-08-2020 04:27,#N/A,#N/A,positive,70
23548,,want,17-08-2020 04:06,#N/A,#N/A,positive,70
23549,,interested,26-02-2021 06:40,#N/A,#N/A,positive,30
23550,,disgust,01-05-2021 07:05,#N/A,#N/A,negative,0
23551,,adore,14-09-2020 14:50,#N/A,#N/A,positive,72
23552,,heart,24-02-2021 20:02,#N/A,#N/A,positive,60
23553,,cherish,19-02-2021 19:58,#N/A,#N/A,positive,70
23554,,dislike,13-04-2021 03:23,#N/A,#N/A,negative,10
23555,,disgust,19-10-2020 07:34,#N/A,#N/A,negative,0
23556,,adore,28-02-2021 02:19,#N/A,#N/A,positive,72
23557,,interested,15-10-2020 03:11,#N/A,#N/A,positive,30
23558,,super love,29-07-2020 08:46,#N/A,#N/A,positive,75
23559,,adore,20-09-2020 06:53,#N/A,#N/A,positive,72
23560,,like,24-12-2020 21:09,#N/A,#N/A,positive,50
23562,,dislike,01-05-2021 09:33,#N/A,#N/A,negative,10
23563,,dislike,19-06-2020 04:20,#N/A,#N/A,negative,10
23564,,adore,19-05-2021 00:43,#N/A,#N/A,positive,72
23565,,want,03-09-2020 23:03,#N/A,#N/A,positive,70
23566,,scared,18-06-2020 09:13,#N/A,#N/A,negative,15
23568,,dislike,21-07-2020 00:37,#N/A,#N/A,negative,10
23569,,love,31-01-2021 12:07,#N/A,#N/A,positive,65
23570,,like,25-02-2021 13:27,#N/A,#N/A,positive,50
23571,,love,11-06-2021 09:30,#N/A,#N/A,positive,65
23572,,like,14-12-2020 22:12,#N/A,#N/A,positive,50
23573,,super love,30-01-2021 00:12,#N/A,#N/A,positive,75
23574,,scared,27-02-2021 09:55,#N/A,#N/A,negative,15
23576,,peeking,08-12-2020 23:51,#N/A,#N/A,neutral,35
23577,,love,02-09-2020 04:27,#N/A,#N/A,positive,65
23578,,want,06-01-2021 08:37,#N/A,#N/A,positive,70
23579,,love,22-05-2021 22:13,#N/A,#N/A,positive,65
23580,,want,04-07-2020 07:22,#N/A,#N/A,positive,70
23582,,hate,11-06-2021 08:42,#N/A,#N/A,negative,5
23583,,adore,31-01-2021 17:53,#N/A,#N/A,positive,72
23584,,hate,20-12-2020 18:08,#N/A,#N/A,negative,5
23585,,intrigued,15-09-2020 22:06,#N/A,#N/A,positive,45
23586,,interested,24-09-2020 08:28,#N/A,#N/A,positive,30
23587,,intrigued,31-12-2020 10:36,#N/A,#N/A,positive,45
23588,,scared,11-02-2021 20:24,#N/A,#N/A,negative,15
23589,,scared,27-11-2020 20:43,#N/A,#N/A,negative,15
23590,,disgust,26-05-2021 11:36,#N/A,#N/A,negative,0
23591,,want,23-10-2020 01:00,#N/A,#N/A,positive,70
23592,,want,28-03-2021 00:55,#N/A,#N/A,positive,70
23593,,want,13-02-2021 18:15,#N/A,#N/A,positive,70
23594,,super love,29-06-2020 21:47,#N/A,#N/A,positive,75
23595,,love,10-09-2020 07:27,#N/A,#N/A,positive,65
23596,,interested,10-03-2021 22:52,#N/A,#N/A,positive,30
23597,,peeking,29-12-2020 00:44,#N/A,#N/A,neutral,35
23598,,peeking,30-09-2020 10:20,#N/A,#N/A,neutral,35
23599,,interested,11-02-2021 16:59,#N/A,#N/A,positive,30
23600,,like,22-04-2021 21:10,#N/A,#N/A,positive,50
23601,,indifferent,17-07-2020 01:27,#N/A,#N/A,neutral,20
23602,,super love,28-12-2020 13:01,#N/A,#N/A,positive,75
23603,,cherish,26-04-2021 04:36,#N/A,#N/A,positive,70
23604,,like,20-08-2020 15:19,#N/A,#N/A,positive,50
23605,,super love,20-09-2020 19:04,#N/A,#N/A,positive,75
23606,,heart,16-12-2020 12:39,#N/A,#N/A,positive,60
23607,,scared,06-09-2020 05:25,#N/A,#N/A,negative,15
23608,,dislike,20-10-2020 05:50,#N/A,#N/A,negative,10
23609,,hate,03-11-2020 15:01,#N/A,#N/A,negative,5
23610,,adore,29-03-2021 00:49,#N/A,#N/A,positive,72
23611,,intrigued,04-06-2021 23:36,#N/A,#N/A,positive,45
23612,,like,05-04-2021 12:05,#N/A,#N/A,positive,50
23613,,interested,01-12-2020 05:11,#N/A,#N/A,positive,30
23614,,peeking,24-06-2020 09:00,#N/A,#N/A,neutral,35
23615,,cherish,01-12-2020 04:02,#N/A,#N/A,positive,70
23616,,hate,16-07-2020 15:12,#N/A,#N/A,negative,5
23617,,intrigued,01-09-2020 19:13,#N/A,#N/A,positive,45
23618,,peeking,05-10-2020 06:50,#N/A,#N/A,neutral,35
23620,,hate,18-09-2020 01:16,#N/A,#N/A,negative,5
23621,,worried,23-01-2021 20:25,#N/A,#N/A,negative,12
23622,,indifferent,25-05-2021 14:11,#N/A,#N/A,neutral,20
23623,,disgust,26-05-2021 22:29,#N/A,#N/A,negative,0
23624,,dislike,27-02-2021 07:00,#N/A,#N/A,negative,10
23625,,intrigued,20-09-2020 16:00,#N/A,#N/A,positive,45
23626,,worried,16-02-2021 18:49,#N/A,#N/A,negative,12
23627,,intrigued,06-12-2020 17:59,#N/A,#N/A,positive,45
23628,,cherish,22-03-2021 14:02,#N/A,#N/A,positive,70
23629,,like,24-11-2020 17:50,#N/A,#N/A,positive,50
23630,,peeking,01-10-2020 09:40,#N/A,#N/A,neutral,35
23631,,interested,26-03-2021 11:31,#N/A,#N/A,positive,30
23632,,dislike,08-11-2020 16:05,#N/A,#N/A,negative,10
23633,,worried,25-11-2020 07:49,#N/A,#N/A,negative,12
23634,,peeking,28-12-2020 14:59,#N/A,#N/A,neutral,35
23635,,super love,14-07-2020 15:57,#N/A,#N/A,positive,75
23636,,disgust,05-05-2021 13:50,#N/A,#N/A,negative,0
23637,,adore,27-01-2021 17:35,#N/A,#N/A,positive,72
23638,,like,06-03-2021 15:36,#N/A,#N/A,positive,50
23639,,love,12-09-2020 04:25,#N/A,#N/A,positive,65
23641,,scared,03-08-2020 15:29,#N/A,#N/A,negative,15
23642,,hate,24-04-2021 10:08,#N/A,#N/A,negative,5
23643,,disgust,10-03-2021 12:23,#N/A,#N/A,negative,0
23644,,cherish,26-07-2020 00:46,#N/A,#N/A,positive,70
23645,,heart,07-04-2021 00:16,#N/A,#N/A,positive,60
23646,,hate,20-03-2021 06:07,#N/A,#N/A,negative,5
23647,,want,14-05-2021 04:33,#N/A,#N/A,positive,70
23648,,scared,07-09-2020 07:40,#N/A,#N/A,negative,15
23649,,disgust,08-12-2020 21:47,#N/A,#N/A,negative,0
23650,,disgust,07-10-2020 16:21,#N/A,#N/A,negative,0
23651,,disgust,06-12-2020 18:52,#N/A,#N/A,negative,0
23652,,love,02-10-2020 02:09,#N/A,#N/A,positive,65
23653,,heart,12-06-2021 01:21,#N/A,#N/A,positive,60
23654,,adore,16-06-2021 22:43,#N/A,#N/A,positive,72
23655,,interested,15-09-2020 22:18,#N/A,#N/A,positive,30
23656,,dislike,26-06-2020 23:55,#N/A,#N/A,negative,10
23657,,scared,21-10-2020 17:32,#N/A,#N/A,negative,15
23658,,heart,09-01-2021 00:56,#N/A,#N/A,positive,60
23659,,scared,10-10-2020 20:22,#N/A,#N/A,negative,15
23660,,hate,16-06-2021 08:18,#N/A,#N/A,negative,5
23661,,interested,09-06-2021 04:54,#N/A,#N/A,positive,30
23662,,interested,04-01-2021 02:32,#N/A,#N/A,positive,30
23663,,interested,19-02-2021 11:37,#N/A,#N/A,positive,30
23664,,dislike,22-07-2020 03:37,#N/A,#N/A,negative,10
23665,,super love,14-03-2021 01:53,#N/A,#N/A,positive,75
23666,,adore,18-03-2021 04:12,#N/A,#N/A,positive,72
23667,,worried,24-09-2020 18:01,#N/A,#N/A,negative,12
23668,,interested,15-08-2020 14:30,#N/A,#N/A,positive,30
23669,,heart,06-02-2021 19:42,#N/A,#N/A,positive,60
23670,,peeking,16-02-2021 22:41,#N/A,#N/A,neutral,35
23671,,super love,08-03-2021 22:00,#N/A,#N/A,positive,75
23672,,heart,23-12-2020 11:42,#N/A,#N/A,positive,60
23673,,super love,02-11-2020 03:17,#N/A,#N/A,positive,75
23674,,disgust,05-10-2020 23:15,#N/A,#N/A,negative,0
23676,,intrigued,02-02-2021 15:44,#N/A,#N/A,positive,45
23677,,love,20-04-2021 21:01,#N/A,#N/A,positive,65
23678,,like,04-08-2020 22:06,#N/A,#N/A,positive,50
23679,,scared,09-03-2021 11:08,#N/A,#N/A,negative,15
23680,,intrigued,17-08-2020 13:01,#N/A,#N/A,positive,45
23681,,peeking,02-02-2021 21:13,#N/A,#N/A,neutral,35
23682,,disgust,07-04-2021 05:51,#N/A,#N/A,negative,0
23683,,want,29-08-2020 20:23,#N/A,#N/A,positive,70
23684,,dislike,12-05-2021 15:11,#N/A,#N/A,negative,10
23685,,like,14-06-2021 13:25,#N/A,#N/A,positive,50
23686,,like,23-10-2020 15:01,#N/A,#N/A,positive,50
23687,,indifferent,12-03-2021 08:03,#N/A,#N/A,neutral,20
23688,,adore,31-05-2021 17:47,#N/A,#N/A,positive,72
23689,,worried,28-12-2020 11:32,#N/A,#N/A,negative,12
23690,,hate,06-12-2020 18:30,#N/A,#N/A,negative,5
23691,,interested,06-09-2020 06:54,#N/A,#N/A,positive,30
23692,,intrigued,18-02-2021 00:39,#N/A,#N/A,positive,45
23693,,want,23-06-2020 11:41,#N/A,#N/A,positive,70
23694,,scared,25-10-2020 11:50,#N/A,#N/A,negative,15
23695,,heart,12-07-2020 12:44,#N/A,#N/A,positive,60
23696,,indifferent,16-07-2020 18:02,#N/A,#N/A,neutral,20
23697,,scared,27-12-2020 12:39,#N/A,#N/A,negative,15
23698,,like,01-01-2021 12:20,#N/A,#N/A,positive,50
23699,,hate,12-06-2021 20:23,#N/A,#N/A,negative,5
23700,,intrigued,06-07-2020 16:52,#N/A,#N/A,positive,45
23701,,disgust,25-01-2021 23:38,#N/A,#N/A,negative,0
23702,,disgust,30-08-2020 03:20,#N/A,#N/A,negative,0
23703,,worried,24-09-2020 22:19,#N/A,#N/A,negative,12
23704,,peeking,27-12-2020 17:32,#N/A,#N/A,neutral,35
23705,,want,21-03-2021 18:27,#N/A,#N/A,positive,70
23706,,hate,07-08-2020 04:08,#N/A,#N/A,negative,5
23707,,disgust,21-02-2021 17:49,#N/A,#N/A,negative,0
23708,,dislike,06-10-2020 01:28,#N/A,#N/A,negative,10
23709,,cherish,18-09-2020 04:44,#N/A,#N/A,positive,70
23710,,hate,11-08-2020 05:20,#N/A,#N/A,negative,5
23712,,adore,03-06-2021 18:36,#N/A,#N/A,positive,72
23713,,super love,25-12-2020 17:49,#N/A,#N/A,positive,75
23714,,dislike,27-07-2020 23:03,#N/A,#N/A,negative,10
23715,,disgust,07-05-2021 12:06,#N/A,#N/A,negative,0
23716,,like,26-07-2020 11:30,#N/A,#N/A,positive,50
23717,,hate,17-01-2021 11:53,#N/A,#N/A,negative,5
23718,,heart,04-07-2020 22:48,#N/A,#N/A,positive,60
23719,,peeking,15-02-2021 00:40,#N/A,#N/A,neutral,35
23720,,adore,16-04-2021 21:27,#N/A,#N/A,positive,72
23721,,like,12-02-2021 10:59,#N/A,#N/A,positive,50
23722,,love,26-10-2020 08:21,#N/A,#N/A,positive,65
23723,,dislike,18-07-2020 07:49,#N/A,#N/A,negative,10
23724,,want,15-06-2021 02:14,#N/A,#N/A,positive,70
23725,,intrigued,12-10-2020 18:33,#N/A,#N/A,positive,45
23726,,cherish,28-11-2020 23:29,#N/A,#N/A,positive,70
23727,,indifferent,18-04-2021 01:29,#N/A,#N/A,neutral,20
23728,,hate,27-04-2021 07:00,#N/A,#N/A,negative,5
23729,,interested,26-07-2020 02:53,#N/A,#N/A,positive,30
23730,,super love,20-07-2020 03:53,#N/A,#N/A,positive,75
23731,,peeking,22-05-2021 23:01,#N/A,#N/A,neutral,35
23732,,love,03-02-2021 06:55,#N/A,#N/A,positive,65
23733,,super love,26-04-2021 08:27,#N/A,#N/A,positive,75
23734,,worried,06-11-2020 21:06,#N/A,#N/A,negative,12
23735,,like,23-04-2021 14:55,#N/A,#N/A,positive,50
23736,,adore,24-12-2020 15:15,#N/A,#N/A,positive,72
23737,,scared,21-07-2020 11:41,#N/A,#N/A,negative,15
23738,,scared,12-04-2021 12:05,#N/A,#N/A,negative,15
23739,,heart,11-04-2021 21:12,#N/A,#N/A,positive,60
23740,,disgust,17-03-2021 03:53,#N/A,#N/A,negative,0
23741,,interested,25-07-2020 23:32,#N/A,#N/A,positive,30
23742,,like,10-08-2020 02:39,#N/A,#N/A,positive,50
23743,,interested,24-06-2020 12:07,#N/A,#N/A,positive,30
23744,,love,12-11-2020 01:34,#N/A,#N/A,positive,65
23745,,hate,26-08-2020 06:19,#N/A,#N/A,negative,5
23746,,intrigued,20-12-2020 17:09,#N/A,#N/A,positive,45
23747,,hate,10-03-2021 23:33,#N/A,#N/A,negative,5
23748,,disgust,10-05-2021 18:50,#N/A,#N/A,negative,0
23749,,indifferent,21-11-2020 03:23,#N/A,#N/A,neutral,20
23750,,interested,30-01-2021 19:11,#N/A,#N/A,positive,30
23751,,love,06-02-2021 13:17,#N/A,#N/A,positive,65
23752,,hate,28-03-2021 02:24,#N/A,#N/A,negative,5
23753,,want,19-08-2020 10:12,#N/A,#N/A,positive,70
23754,,disgust,15-04-2021 10:32,#N/A,#N/A,negative,0
23756,,intrigued,03-05-2021 22:15,#N/A,#N/A,positive,45
23757,,interested,01-09-2020 05:50,#N/A,#N/A,positive,30
23758,,want,31-10-2020 08:53,#N/A,#N/A,positive,70
23759,,dislike,05-03-2021 11:53,#N/A,#N/A,negative,10
23760,,disgust,16-11-2020 01:35,#N/A,#N/A,negative,0
23761,,hate,13-06-2021 08:58,#N/A,#N/A,negative,5
23762,,intrigued,05-09-2020 00:56,#N/A,#N/A,positive,45
23763,,heart,28-02-2021 07:01,#N/A,#N/A,positive,60
23764,,intrigued,01-06-2021 12:47,#N/A,#N/A,positive,45
23765,,dislike,16-07-2020 02:50,#N/A,#N/A,negative,10
23766,,want,09-09-2020 23:14,#N/A,#N/A,positive,70
23767,,heart,21-09-2020 22:40,#N/A,#N/A,positive,60
23768,,interested,03-06-2021 14:24,#N/A,#N/A,positive,30
23769,,scared,17-04-2021 02:41,#N/A,#N/A,negative,15
23770,,intrigued,03-08-2020 01:46,#N/A,#N/A,positive,45
23771,,peeking,02-09-2020 21:07,#N/A,#N/A,neutral,35
23772,,adore,08-09-2020 00:32,#N/A,#N/A,positive,72
23774,,cherish,15-07-2020 14:25,#N/A,#N/A,positive,70
23775,,want,02-05-2021 03:00,#N/A,#N/A,positive,70
23776,,disgust,03-06-2021 15:16,#N/A,#N/A,negative,0
23777,,interested,07-04-2021 19:03,#N/A,#N/A,positive,30
23778,,super love,29-04-2021 15:45,#N/A,#N/A,positive,75
23779,,adore,22-06-2020 01:18,#N/A,#N/A,positive,72
23780,,dislike,10-05-2021 19:51,#N/A,#N/A,negative,10
23781,,want,16-12-2020 01:15,#N/A,#N/A,positive,70
23782,,scared,22-04-2021 04:10,#N/A,#N/A,negative,15
23783,,peeking,12-10-2020 03:58,#N/A,#N/A,neutral,35
23784,,heart,07-08-2020 17:31,#N/A,#N/A,positive,60
23785,,cherish,21-12-2020 19:44,#N/A,#N/A,positive,70
23786,,super love,07-01-2021 19:54,#N/A,#N/A,positive,75
23787,,want,02-08-2020 13:32,#N/A,#N/A,positive,70
23788,,worried,06-12-2020 17:47,#N/A,#N/A,negative,12
23789,,intrigued,26-01-2021 21:09,#N/A,#N/A,positive,45
23790,,like,27-07-2020 23:19,#N/A,#N/A,positive,50
23791,,indifferent,13-09-2020 14:38,#N/A,#N/A,neutral,20
23792,,peeking,21-11-2020 11:56,#N/A,#N/A,neutral,35
23793,,love,10-11-2020 16:00,#N/A,#N/A,positive,65
23794,,super love,28-08-2020 22:06,#N/A,#N/A,positive,75
23795,,peeking,23-09-2020 11:21,#N/A,#N/A,neutral,35
23796,,peeking,08-12-2020 11:28,#N/A,#N/A,neutral,35
23797,,worried,07-07-2020 19:06,#N/A,#N/A,negative,12
23798,,super love,24-12-2020 17:44,#N/A,#N/A,positive,75
23799,,interested,28-01-2021 01:32,#N/A,#N/A,positive,30
23800,,dislike,15-01-2021 05:53,#N/A,#N/A,negative,10
23801,,disgust,01-08-2020 09:58,#N/A,#N/A,negative,0
23802,,interested,29-01-2021 17:40,#N/A,#N/A,positive,30
23803,,peeking,10-09-2020 11:16,#N/A,#N/A,neutral,35
23804,,intrigued,07-01-2021 02:20,#N/A,#N/A,positive,45
23805,,dislike,22-04-2021 08:29,#N/A,#N/A,negative,10
23806,,indifferent,16-09-2020 03:26,#N/A,#N/A,neutral,20
23807,,intrigued,05-05-2021 09:45,#N/A,#N/A,positive,45
23808,,interested,10-08-2020 17:42,#N/A,#N/A,positive,30
23809,,interested,06-04-2021 11:35,#N/A,#N/A,positive,30
23810,,want,22-06-2020 20:07,#N/A,#N/A,positive,70
23811,,interested,06-04-2021 17:00,#N/A,#N/A,positive,30
23812,,intrigued,27-05-2021 18:54,#N/A,#N/A,positive,45
23813,,disgust,23-06-2020 10:36,#N/A,#N/A,negative,0
23814,,adore,24-11-2020 06:47,#N/A,#N/A,positive,72
23815,,worried,11-01-2021 20:54,#N/A,#N/A,negative,12
23817,,peeking,11-11-2020 12:47,#N/A,#N/A,neutral,35
23818,,disgust,08-09-2020 16:45,#N/A,#N/A,negative,0
23819,,scared,08-03-2021 15:14,#N/A,#N/A,negative,15
23820,,dislike,12-01-2021 18:03,#N/A,#N/A,negative,10
23821,,worried,09-12-2020 07:18,#N/A,#N/A,negative,12
23822,,heart,13-07-2020 13:26,#N/A,#N/A,positive,60
23823,,adore,26-06-2020 22:33,#N/A,#N/A,positive,72
23824,,adore,15-01-2021 04:38,#N/A,#N/A,positive,72
23825,,disgust,22-07-2020 20:49,#N/A,#N/A,negative,0
23826,,want,27-12-2020 02:22,#N/A,#N/A,positive,70
23827,,like,14-07-2020 21:06,#N/A,#N/A,positive,50
23828,,love,04-06-2021 01:17,#N/A,#N/A,positive,65
23829,,scared,04-10-2020 00:55,#N/A,#N/A,negative,15
23830,,want,14-10-2020 15:58,#N/A,#N/A,positive,70
23831,,indifferent,10-07-2020 04:17,#N/A,#N/A,neutral,20
23833,,disgust,29-03-2021 07:14,#N/A,#N/A,negative,0
23834,,disgust,13-04-2021 17:40,#N/A,#N/A,negative,0
23835,,peeking,13-07-2020 14:19,#N/A,#N/A,neutral,35
23836,,scared,20-12-2020 12:33,#N/A,#N/A,negative,15
23837,,super love,27-12-2020 23:00,#N/A,#N/A,positive,75
23838,,dislike,09-12-2020 01:56,#N/A,#N/A,negative,10
23839,,interested,12-03-2021 04:57,#N/A,#N/A,positive,30
23840,,worried,17-02-2021 22:41,#N/A,#N/A,negative,12
23841,,indifferent,18-12-2020 01:24,#N/A,#N/A,neutral,20
23842,,scared,09-05-2021 20:48,#N/A,#N/A,negative,15
23843,,want,15-02-2021 08:09,#N/A,#N/A,positive,70
23844,,interested,05-06-2021 10:12,#N/A,#N/A,positive,30
23845,,disgust,29-03-2021 09:58,#N/A,#N/A,negative,0
23846,,cherish,29-05-2021 19:59,#N/A,#N/A,positive,70
23847,,love,29-06-2020 17:26,#N/A,#N/A,positive,65
23848,,intrigued,29-08-2020 23:17,#N/A,#N/A,positive,45
23849,,like,26-01-2021 09:45,#N/A,#N/A,positive,50
23850,,scared,30-11-2020 08:47,#N/A,#N/A,negative,15
23851,,scared,16-12-2020 12:51,#N/A,#N/A,negative,15
23852,,adore,03-05-2021 23:23,#N/A,#N/A,positive,72
23853,,dislike,23-12-2020 16:19,#N/A,#N/A,negative,10
23854,,scared,02-06-2021 22:56,#N/A,#N/A,negative,15
23855,,indifferent,13-07-2020 11:41,#N/A,#N/A,neutral,20
23856,,heart,17-04-2021 01:23,#N/A,#N/A,positive,60
23857,,worried,07-01-2021 12:18,#N/A,#N/A,negative,12
23858,,hate,01-04-2021 05:30,#N/A,#N/A,negative,5
23859,,dislike,28-04-2021 10:53,#N/A,#N/A,negative,10
23860,,interested,01-01-2021 22:36,#N/A,#N/A,positive,30
